"CA Owner","Parent Name","Certificate Name","Certificate Issuer Common Name","Certificate Issuer Organization","Certificate Subject Common Name","Certificate Subject Organization","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Extended Key Usage","CP/CPS Same As Parent","Certificate Policy (CP)","Certification Practice Statement (CPS)","Audits Same As Parent","Standard Audit","BR Audit","Auditor","Standard Audit Statement Dt","Comments","Subordinate CA Owner"
"DigiCert","DigiCert Assured ID Root CA","TERENA Personal CA 3 G3","DigiCert Assured ID Root CA","DigiCert Inc","TERENA Personal CA 3 G3","TERENA","05BD12BDCE9E5413455447615E7A44F1","C123F5AFACC9F9096809850355E5BF78CA9377348111B5167A964DDEDC044DE9","BE062E0719D78A4DE69ACF7A470C43BA25ACADF3BA041C7815334A7EF0029E81","2014 Dec 09","2024 Dec 09","EC secp384r1","SHA384WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root CA","TERENA SSL CA 3","DigiCert Assured ID Root CA","DigiCert Inc","TERENA SSL CA 3","TERENA","0870BCC5AF3FDB959A91CB6AEEEFE465","BEB8EFE9B1A73C841B375A90E5FFF8048848E3A2AF66F6C4DD7B938D6FE8C5D8","42506E9BA4A5E365F3796763B45EC6A944EBDD52A43660283548E4125A4666F6","2014 Nov 18","2024 Nov 18","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root CA","TERENA SSL CA 3 G3","DigiCert Assured ID Root CA","DigiCert Inc","TERENA SSL CA 3 G3","TERENA","052C19D515394C68F18F60F72C97A96D","C9D6913F3FEDDEFF184C9EE1D7E17C5AEC90886EED5CC3D6E98105831C8C0E0B","72AB488B33206A63D72AF9A52F4FB20C9B41E815D0AA012F370B980297818C95","2014 Dec 09","2024 Dec 09","EC secp384r1","SHA384WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root CA","TrustAsia Secure Email CA","DigiCert Assured ID Root CA","DigiCert Inc","TrustAsia Secure Email CA","TrustAsia Technologies, Inc.","05B636074D6C5BB128465808C82CBA9A","047217772051D292238F3355F5C5435E9B84364CCD143FC49F9C31CD605439F0","51D0E5D4B398B07562FCBB3234A46A7FBACE4A1496EC56576F47B4687E5DE50B","2018 Apr 27","2028 Apr 27","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection,1.3.6.1.4.1.311.10.3.12","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root CA","TrustAsia Secure Enterprise Email CA","DigiCert Assured ID Root CA","DigiCert Inc","TrustAsia Secure Enterprise Email CA","TrustAsia Technologies, Inc.","06088021039A00247A585188703BD2FA","3D774B65EE95FD6EFD1C8732B57E607C9BEE423C36E46F6E1CC8CA1F0AE62E23","3AE5774EB84C39A70E7C611C16CED39FCCB402FB01517C8FFEDBA6A23A3BF587","2018 Apr 27","2028 Apr 27","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection,1.3.6.1.4.1.311.10.3.12","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Adacom S.A. Class 1 - Public Trust CA","DigiCert Assured ID Root G2","DigiCert Inc","Adacom S.A. Class 1 - Public Trust CA","Adacom S.A.","038771C4074070F835874D55B089EC1F","40CEBC99D7D6BE08E863F9816A651801574E97D69AB839DB92A0E18F607BD1FC","9B41A9CCD876A768DBDB8022C097EFE21F761BC2E33AB9096EC791AC7AEBECD9","2021 Mar 11","2031 Mar 10","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","","Digicert"
"DigiCert","DigiCert Assured ID Root G2","Adacom S.A. Class 2 - Public Trust CA","DigiCert Assured ID Root G2","DigiCert Inc","Adacom S.A. Class 2 - Public Trust CA","Adacom S.A.","0886D2AB4C939B7DD4CF08844CC9DF0C","912E37CAA496E53CD175C05D4334B4D060FBD0C69105AF82085CAF7AD4BBD318","12D203207AB9306477F687ECCD02D06D170B9F3744EFC4826E4EDA1AA4A31BA4","2021 Mar 11","2031 Mar 10","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","","Digicert"
"DigiCert","DigiCert Assured ID Root G2","Adobe Public Issuing CA","DigiCert Assured ID Root G2","DigiCert Inc","Adobe Public Issuing CA","Adobe Inc","0FC17B24E59B33DECDFF3BD630EA8AC3","7B6BA0B173658101250395D547643037A68216155270BC9BA46B358C3B77E90E","94C5075982F05C2340800C9D8C4C68ADAAEDE3CDE03B29025E31E659A02AC1B6","2020 Feb 05","2030 Feb 05","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Alaska Permanent Fund Corporation Public CA G1","DigiCert Assured ID Root G2","DigiCert Inc","Alaska Permanent Fund Corporation Public CA G1","Alaska Permanent Fund Corporation","05AEB8CCC2E5E09A235F50324795CA86","CD662FFFCE76F071BE918AECE125F9B54873479F3AF8C3545DB330E28F92B035","17E3A55BBE95EDE15739A83AF15672C955FDB3D7E673F350414D039F0244F3FD","2021 Mar 11","2026 Mar 10","RSA 4096 bits","SHA256WithRSA","1.2.840.113583.1.1.5","TRUE","","","TRUE","","","","","","Digicert"
"DigiCert","DigiCert Assured ID Root G2","Alcon Public Online CA","DigiCert Assured ID Root G2","DigiCert Inc","Alcon Public Online CA","Alcon Vision, LLC","0781EC2D76DB122E0D414B3E19E7397B","4F8137882B6D7B7F1ABBCFDED0082F0E5CDEC870BA3923EF84D08DDE42E43749","B91ADB9F61964976BDB099534BFD14B60EC36477CE084381149942CB900AFDB9","2019 Jul 02","2029 Jul 02","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Attorney Generals Department Public CA - G2","DigiCert Assured ID Root G2","DigiCert Inc","Attorney Generals Department Public CA - G2","Attorney Generals Department","0C003BD6F53A74896479D731DC63CB7F","F4DC92DB2CD8B9158D011335A95BB61BD340ACE2E5BDC8816373ABCB2D31D288","E774ADE96318B1E082D347A5E2652F1FE44A6FC9389A51C268627EDFAF79BAED","2020 Oct 28","2030 Oct 27","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Attorney Generals Department Public CA - G3","DigiCert Assured ID Root G2","DigiCert Inc","Attorney Generals Department Public CA - G3","Attorney Generals Department","012BE74CD408697AC4684BE67C3F7A27","3A6F06233A059C0C8FE3C68289FD35A0DB7520F9D65984BBBF2D8E37C0BBFCDB","42DA44637D3F8EC2336B55500B27E56BC67E4038C27928E800B5B640C332012F","2021 Oct 11","2031 Oct 10","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Avaya Client Services Users CA 2","DigiCert Assured ID Root G2","DigiCert Inc","Avaya Client Services Users CA 2","Avaya Inc","030F61CD12AF90E947C6B7736703551D","1FFA0D1F55CE4A0507E8C38E8B557B88CBDD690D903D996B1F7850D81D6A4A93","48031B14EEA09FDDACFAAD7F416C95CA905D84F5EC18F50AD4A2FDC6B6E87F5C","2019 Nov 26","2029 Nov 26","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection,1.3.6.1.4.1.311.20.2.2","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","BT Corporate User - Public Trust CA1","DigiCert Assured ID Root G2","DigiCert Inc","BT Corporate User - Public Trust CA1","British Telecommunications plc","09D71509ADAA1FFE3E64EC57BB96713F","B19B321258FB89E8548124748C16726B42BE74721BDF219636B3CE9E81C29522","E249E048AD45F13B9C95BA40E184B24BD0E2F5D2428F6D2E19B9FED844876EB0","2021 Feb 11","2031 Feb 10","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","","Digicert"
"DigiCert","DigiCert Assured ID Root G2","BT Corporate User - Public Trust CA2","DigiCert Assured ID Root G2","DigiCert Inc","BT Corporate User - Public Trust CA2","British Telecommunications plc","03D527DE09F8A3A9CBEA6BB13C9AA51A","78C065F4A95B84387E38682A8D9685FEA2BB45EE5D099E38CCB660A6319FC8E4","3ACD4610BDF2CFCA6A423504506FB070DCC37AE42B229012DF014BB7021F0A03","2021 Sep 14","2031 Sep 13","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","City of New York Office of the Actuary - G3","DigiCert Assured ID Root G2","DigiCert Inc","City of New York Office of the Actuary - G3","City of New York","09A1AD4805FED294F5DE4EF587D4C83B","2431090A8009CA6F9F44DCC9E5FBD3C2F4A3152185BDA08ED313B861D895F7B4","6BA7B9668F76087DB3DFECE8B55E0FB05EEAEE82734CB40DD5DF48C58DE5423E","2020 Oct 21","2030 Oct 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","CSS Public Issuing CA","DigiCert Assured ID Root G2","DigiCert Inc","CSS Public Issuing CA","Common Securitization Solutions LLC","050B0CF0BDE16AFDC5EC9100E1F5FB74","00BFE5177DA40E040506A04417FB4B8064816B5D875852A07FC3A36700091080","F92CAEFEC7171B592DEEE4448278317676C0177DFB2BDF59C69469BACE481486","2019 Oct 31","2029 Oct 31","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","CSS Public Issuing CA G2","DigiCert Assured ID Root G2","DigiCert Inc","CSS Public Issuing CA G2","Common Securitization Solutions LLC","0ECE041491882105A4770DD119A59004","D040BEF3C50B536E2E8DA2AD7721A772C76B718FF10165D5AA88674C233E3766","158DDE06F28CD8EADEDDA3E3C10E2F34F19D0CAB080906213EDF83BB3C088D28","2020 Sep 25","2030 Sep 24","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Daiichi Sankyo Europe GmbH Issuing CA","DigiCert Assured ID Root G2","DigiCert Inc","Daiichi Sankyo Europe GmbH Issuing CA","Daiichi Sankyo Europe GmbH","050E2E6E45C6C58BB43EA5846FCD81A9","A34B4B3BA3B93302804740CFF3F01A9C0FD9CFFEE5A193C997B87C5BE43A9E94","561E0E499A1EDB81FB494DCDE9FBAFA54C69A2DF4CA541189F5BDFE484ECD620","2020 Sep 25","2030 Sep 24","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","DC Government SHA2 Assured ID Intermediate CA","DigiCert Assured ID Root G2","DigiCert Inc","DC Government SHA2 Assured ID Intermediate CA","Government of the District of Columbia","0740B6833973DDCC298815C36C08310B","FB1147E7AB97A29BB9C1140ABF3DE831F4C5F60D11B90FEC999A0816375D8457","28A2076597D772A0177361433CAB963E9BD021B331221F82A4927EC6D887216D","2017 Jul 13","2027 Jul 13","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection,1.3.6.1.4.1.311.10.3.12","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","DigiCert Assured ID CA G2","DigiCert Assured ID Root G2","DigiCert Inc","DigiCert Assured ID CA G2","DigiCert Inc","0F5FCCFCAB20F3DF8E6DA3D84767C293","93C381CB07B353A920C2A7BED6BEBF195C68279DD0527D37F20BDD0D99C330FA","F36A49BBB490CF8EBB49096C8987A7C60B717B72036FED8CF7EDCCFC32206BFA","2013 Aug 01","2028 Aug 01","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","DigiCert Assured ID Client CA G2","DigiCert Assured ID Root G2","DigiCert Inc","DigiCert Assured ID Client CA G2","DigiCert Inc","0FFAE1F31A2B433C3D9AE16D643B588B","9E12D6E13DDD53A890A2B3A37423AE5E457731A7B34A153992F1EF1F5489A45E","2502DC1944C9A26ECC32CC647D33B7B4C94A3287DEB6A686BFB5AB53E8C9C147","2019 Sep 23","2034 Sep 23","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection,1.3.6.1.4.1.311.10.3.4,1.3.6.1.4.1.311.20.2.2,1.3.6.1.4.1.311.10.3.12,1.2.840.113583.1.1.5","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","DigiCert Assured ID TLS CA G2","DigiCert Assured ID Root G2","DigiCert Inc","DigiCert Assured ID TLS CA G2","DigiCert Inc","014D39A772B5FFAA937527BD8931B324","77CD51784A693D9482E7EA694E4053BCFD9DF65580FBCE14B2A7527C081803E1","A6E62A4083910C20D144057584E622016D352546C77CF4F7AF2781186C5B61CA","2020 Mar 25","2030 Mar 25","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","DigiCert One AATL CA","DigiCert Assured ID Root G2","DigiCert Inc","DigiCert One AATL CA","DigiCert Inc.","0E66962CEF96C70055CC838DB3C4D1DC","419507E46D6520ECEC453A0C2B5292A099431C35E8967A6D0EE573CAAB116C71","A8E306572CD9831065B462CCB6C3C5538691EF5ED66325FA5B0A955C7BC49881","2021 Apr 29","2031 Apr 28","RSA 2048 bits","SHA256WithRSA","1.2.840.113583.1.1.5","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","DigiCert PKI Platform AATL CA","DigiCert Assured ID Root G2","DigiCert Inc","DigiCert PKI Platform AATL CA","DigiCert, Inc.","0B9EB8EDDC005C513F939445F3144C75","7E15A84E1A0927AED136C59A048AE48E63BA82EDAA9827892C105A9A89BDE659","2724A2C39DD5154B09C9B2F506B9E2A6B904CCED8E99A2484282F48BA98423C0","2021 Mar 11","2031 Mar 10","RSA 2048 bits","SHA256WithRSA","1.2.840.113583.1.1.5","TRUE","","","TRUE","","","","","","Digicert"
"DigiCert","DigiCert Assured ID Root G2","DigiCert PKI Platform C2 Shared SMIME Individual Subscriber CA","DigiCert Assured ID Root G2","DigiCert Inc","DigiCert PKI Platform C2 Shared SMIME Individual Subscriber CA","DigiCert, Inc.","03B80D0373A6BAE2841DB2D1B02774AB","55F3A359F0A26D72FF244C2EE396FD51BC2400EA250C91EFC355E2F8103C9939","43CF552A4BD298CBE3B1F6C5CE5EB29FC55FF7CFF8BEC9168B45005A7327FA74","2019 Jun 04","2029 Jun 04","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection,1.3.6.1.4.1.311.10.3.4,1.3.6.1.4.1.311.20.2.2,1.3.6.1.4.1.311.10.3.12,1.2.840.113583.1.1.5","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","DigiCert PKI Platform Class 3 Shared SMIME Organization CA","DigiCert Assured ID Root G2","DigiCert Inc","DigiCert PKI Platform Class 3 Shared SMIME Organization CA","DigiCert, Inc.","0502E02E275840B7F97DF3FD901000A1","7F755DC2B9EE99EB02D71CB1805059AAABB5EB3E8558DCA8C09A1D0DE258D767","85FCA0AA89E25DBC93BA8F3E65E178E812EC896431F5DD7B167203B4A877DF6D","2019 May 29","2029 May 29","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,1.3.6.1.4.1.311.10.3.12,1.2.840.113583.1.1.5","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","DigitalSign CA - G5","DigiCert Assured ID Root G2","DigiCert Inc","DigitalSign CA - G5","DigitalSign - Certificadora Digital SA","0CAFCB28A8DF386E2749702A585ACD04","7AA50B4EACCB422A19EF8597A71D56CB8E6910CFA4DD9BDDFAB1EFE7BCB7801F","46DC383B6743B1F0001E49007DEBDC4DB118B283AE80BFA9C997F81D524CCD10","2021 Jul 07","2031 Jul 06","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Duerr Group Global IT CA","DigiCert Assured ID Root G2","DigiCert Inc","Duerr Group Global IT CA","Duerr IT Service GmbH","0A67D7BB33B367C3A650014F8AD9B784","B48CF36ABB49825C3B7C407866958C24085C938C60C7C1A48A18D00859CA348C","C40008B4D4A96FC607FA9D39A69D689F9EBF7A58A927DBE9D8B8CCF78AA04C24","2019 Sep 23","2024 Sep 23","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Fannie Mae Shared Online CA G2","DigiCert Assured ID Root G2","DigiCert Inc","Fannie Mae Shared Online CA G2","Fannie Mae","01E9DFFAF2B42BFA1FB6FEAD03E8F72C","28F7CD588FC5B0DF460DD4C678F9DC51077A0E89D38DCCBA09BC1AEEE9D698C1","814B6A0395B604AD2A95720936B55AD1F5E5DC6E782A9EEDB86F6857445CCFA8","2020 Sep 25","2030 Sep 24","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Fannie Mae Shared Online CA G3","DigiCert Assured ID Root G2","DigiCert Inc","Fannie Mae Shared Online CA G3","Fannie Mae","07C67B4C77DF8035359156B9A04C2BC5","249CB0551F86DB117BD83E72C9B08B7314F78117843EC2A9D9DD89ABE1DF2C5E","E1E03CF73357F1ACF24D22FAA62DA7890FC8E73893644A9D5937F514504A1D03","2021 Aug 31","2031 Aug 30","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","FedEx Public Online CA","DigiCert Assured ID Root G2","DigiCert Inc","FedEx Public Online CA","FedEx Corporation","024A459234C88775D8AA19B28ED04C54","AA942E512B4287D5BEEC85A1C5A81C2DDD136B3CC7065B6830F0685110530412","CB9563AC6E207EC676DC84EE92DF238793368667D4FB0459BAF815317B8E22B0","2019 Sep 23","2029 Sep 23","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Fuji Xerox Businessforce CA - G2","DigiCert Assured ID Root G2","DigiCert Inc","Fuji Xerox Businessforce CA - G2","Fuji Xerox Businessforce Pty. Limited","05B6677A72E218D308257E683200E779","A12A8446C0E1E5CF4079642B31A0675ECFD1D09FAD2E4884591F380026D9EAEF","C0C76DDB01948A36D4C6CA14A3E2CA86D0C18752551A836DBDE2765A79672985","2020 Sep 25","2030 Sep 24","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","GE SMIME Issuing CA 3","DigiCert Assured ID Root G2","DigiCert Inc","GE SMIME Issuing CA 3","General Electric Company","0E444F45C8333C2AB648D9D2BB920A39","BDE2A6CEC1A1C04C2E423C1457949F180ED086E021BBF090556BE3CE6AD1863F","A572F53DC3D397C3686F3931AA0C1CD5AFAE847D908F87E0FF6F547D8387EA97","2020 Sep 25","2030 Sep 24","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Giesecke and Devrient CA","DigiCert Assured ID Root G2","DigiCert Inc","Giesecke and Devrient CA","Giesecke+Devrient GmbH","0A26FD66B0908240C16938316C9A1676","0A4FF256B1A0A14BB81F318B64D47D6C36A4C3529F9C39299A47ED51A2B8EE52","4E9FC210FF51078674C8828EADF79E4DA62D9DACCE4A9F0A0AEB164B69CCEC6D","2021 Mar 11","2031 Mar 10","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth,1.3.6.1.4.1.311.20.2.2,1.3.6.1.4.1.311.10.3.4","TRUE","","","TRUE","","","","","","Digicert"
"DigiCert","DigiCert Assured ID Root G2","Henkel Secure E-mail CA","DigiCert Assured ID Root G2","DigiCert Inc","Henkel Secure E-mail CA","Henkel AG & Co. KGaA","08346477CE2C7A1C25F7189E4DC2E51D","7D89BA7764CFF6FE2EE9AD44838D56C5D57F3DD736F96068DE9B0A1710FB3D47","4F959CE39DF7C6BF73F0824D802297D97324C0499D1F796AA80A8C1B574B3017","2019 May 29","2024 May 29","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Hewlett Packard Enterprise Collaboration CA G21","DigiCert Assured ID Root G2","DigiCert Inc","Hewlett Packard Enterprise Collaboration CA G21","Hewlett Packard Enterprise Company","0712E27B518A85EEE531D84ADAB6C3FE","B6E4C8D9D575A61404DE568E27BD6F3048D7B0F803065E2F6526260BDCA3D211","8059A46D67CAD5562959F1EB8FFE853F671FE600EADB0EFD3DA666E3A67921E3","2019 Apr 01","2029 Apr 01","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Hitachi Energy Assured ID CA","DigiCert Assured ID Root G2","DigiCert Inc","Hitachi Energy Assured ID CA","Hitachi Energy Ltd","064F38B0110E6CF1904F365C328841D7","8EAEC34A01A9E7017FD4BCE8BA432A350A2A16561ABE0617CCE1A0D4B1E09EEC","E5C8BC659628B239C56DE43C35D077187F3656F987AC1DC8DA2F65442882879D","2021 Sep 14","2026 Sep 13","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Honeywell International Co-branded CA - G2","DigiCert Assured ID Root G2","DigiCert Inc","Honeywell International Co-branded CA - G2","Honeywell International Inc.","0397B5818DB50A1761460DE419F8498F","B78DFC942032C042CD45490E3B32433CA167067B330B52CB1453EA3AD5819080","10E1E386012AAA25714C477A7A9B48F5C0579613FE1A261B95EA610936685A55","2020 Sep 25","2030 Sep 24","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Honeywell International Co-branded QA CA - G2","DigiCert Assured ID Root G2","DigiCert Inc","Honeywell International Co-branded QA CA - G2","Honeywell International Inc.","09839881DD87169832B313D799A39326","55F064E2983EEB9AAA54229F8E35023ED10AC6BA19188B05C247BC0E79F85ACB","4D3BC36D37283274E1B0FF78F99D6A47006C4102697961D6774A0B7A92AD3301","2020 Oct 21","2030 Oct 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","IBM Certification Authority G4","DigiCert Assured ID Root G2","DigiCert Inc","IBM Certification Authority G4","International Business Machines Corporation","0543E90D20963F9C7D54BC099549E4AA","60F53E603B0EFA71C6CC34B6E87C1145F70DC942C89F71763D90FE18E7AC589E","0C8A807FA833E8E8BE66F1054EE704AB06504EED0A8F74EC060449273A61E2A6","2019 Sep 23","2029 Sep 23","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","ITsMine Document Signing CA","DigiCert Assured ID Root G2","DigiCert Inc","ITsMine Document Signing CA","ITsMine LTD","0A50BCFEBA72B6B4A9D78312BBDF84D8","965BD258388DDDD4EA7BAAFB7754DF49F896CF02E15BE0925DE33B0038E9925F","95987E77F1A16E262CE4DCBBEA56B4153690B8BCEAE3AB4D328C1B738427A6C0","2019 Aug 05","2029 Aug 05","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
