"CA Owner","Parent Name","Certificate Name","Certificate Issuer Common Name","Certificate Issuer Organization","Certificate Subject Common Name","Certificate Subject Organization","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Extended Key Usage","CP/CPS Same As Parent","Certificate Policy (CP)","Certification Practice Statement (CPS)","Audits Same As Parent","Standard Audit","BR Audit","Auditor","Standard Audit Statement Dt","Comments","Subordinate CA Owner"
"D-TRUST","D-TRUST Root Class 3 CA 2 EV 2009","D-TRUST SSL Class 3 CA 1 EV 2009","D-TRUST Root Class 3 CA 2 EV 2009","D-Trust GmbH","D-TRUST SSL Class 3 CA 1 EV 2009","D-Trust GmbH","099064","B0935DC04B4E60C0C42DEF7EC57A1B1D8F958D17988E71CC80A8CF5E635BA5B4","BBD21F57D432EEF7E65D550B0FB08B3567B2B637E29A4D3F1CBD1B6F038C0D56","2009 Nov 12","2029 Nov 05","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"D-TRUST","D-Trust SBR Root CA 1 2022","D-Trust SBR CA 1-22-1 2022","D-Trust SBR Root CA 1 2022","D-Trust GmbH","D-Trust SBR CA 1-22-1 2022","D-Trust GmbH","756156454CB1160A89DC600298797554","31FFA8D3F2439C62F2363FE56F4E245382A6D69D8A828B3539FA3875F8C5235B","AD783D817BC8D9A61F7A416EF7B24A2063FDB38F882B53C053E9CAF265E5F620","2022 Jul 06","2037 Jul 06","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-TRUST","D-Trust SBR Root CA 1 2022","D-Trust SBR CA 1-22-2 2022","D-Trust SBR Root CA 1 2022","D-Trust GmbH","D-Trust SBR CA 1-22-2 2022","D-Trust GmbH","6A1E4FE0CE5502A0C4EB061E89EE9F10","200E2C50111A71B07555E921D3BFB7EBDE47F7E41873E06753474362BC017BA2","2906A2F3AD3E8CD2726E6AE954BCC1FA6FD5E767AFD7A7B20C6010FD28CEFD7A","2022 Jul 06","2037 Jul 06","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-Trust","D-Trust SBR Root CA 1 2022","D-Trust SBR CA 1-22-3 2023","D-Trust SBR Root CA 1 2022","D-Trust GmbH","D-Trust SBR CA 1-22-3 2023","D-Trust GmbH","7EBCE6B323BB448F9CCAB298528CFDBD","D087C970CED1BBCE2E9A73AA7A601CC6A8C877BF1FF3B6089AEDEAE585F2FABA","125029B762B90FC8FA2A996F0DEB45E25E4096C72BED62EBE376771D0B59736C","2023 May 09","2037 Jul 06","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-Trust","D-Trust SBR Root CA 1 2022","D-Trust SBR CA 1-22-4 2024","D-Trust SBR Root CA 1 2022","D-Trust GmbH","D-Trust SBR CA 1-22-4 2024","D-Trust GmbH","55044BDC189CAA3EA67294D14CBA7C6F","DD69E93713BAE0F4B529A485BAE1FD25B61DDF6DBC25CDE25D0F365CD14CE4DE","88BE43EB3C8234F3482A05DFA2234737DCBF0D464FF1F454B92AE2673C435230","2024 May 14","2037 Jul 06","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-Trust","D-Trust SBR Root CA 1 2022","D-Trust SBR CA 1-22-5 2024","D-Trust SBR Root CA 1 2022","D-Trust GmbH","D-Trust SBR CA 1-22-5 2024","D-Trust GmbH","706C9A7A4E805A90FC1038C9924E68F4","087C5E12093A48D3064C3352CF7B1017C57492E1BE02A3B032AC42ED079F9845","7E26EB5DA78213F816E819D1BC2BFED39D540A2C9025FDDC09BE669BFFC4B48B","2024 May 14","2037 Jul 06","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-TRUST","D-Trust SBR Root CA 2 2022","D-Trust SBR CA 2-22-1 2022","D-Trust SBR Root CA 2 2022","D-Trust GmbH","D-Trust SBR CA 2-22-1 2022","D-Trust GmbH","4BA66639C04100394B4156E9051D8B99","CED8E0893E52A1C96AE65D9955A908C45003D7CEADE56B3E4717FD8F00EE0743","D87D5DDC7DDE5F59FA903C6A10F3F0E22BA6E800E023335F3894008B32BFF4AF","2022 Jul 07","2037 Jul 07","RSA 4096 bits","SHA512WithRSA","ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-TRUST","D-Trust SBR Root CA 2 2022","D-Trust SBR CA 2-22-2 2022","D-Trust SBR Root CA 2 2022","D-Trust GmbH","D-Trust SBR CA 2-22-2 2022","D-Trust GmbH","480AE585CDB13A27E8039E0A3168EB1E","6E87C6E63C8BEE394908B97D1079F8FF88C3930E0EBEC5708C159E2B83247FF0","A8F5F0A5AC00897DEC8488D495EF0199148DA1A036FF48A68E54DDBAE788674C","2022 Jul 07","2037 Jul 07","RSA 4096 bits","SHA512WithRSA","ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-Trust","D-Trust SBR Root CA 2 2022","D-Trust SBR CA 2-22-3 2023","D-Trust SBR Root CA 2 2022","D-Trust GmbH","D-Trust SBR CA 2-22-3 2023","D-Trust GmbH","7AABD767B389331D61FE52540BC60C08","ED65312EB2E5F93293CCF370803CD3A66D1670C8D3A4825F5EA428F03F8ACCCC","9F83ECC6551FAE98C305824A957BE6908B2D359B473AEB54FEBDE0266EA2B212","2023 May 09","2037 Jul 07","RSA 4096 bits","SHA512WithRSA","ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-Trust","D-Trust SBR Root CA 2 2022","D-Trust SBR CA 2-22-4 2024","D-Trust SBR Root CA 2 2022","D-Trust GmbH","D-Trust SBR CA 2-22-4 2024","D-Trust GmbH","7BF1B02389D37D30F932A86165B2DF64","5A128127FFEF4C2F7443F6695B5C96B572DCD8092131449F1497728F2EE4C59B","37D930A65694925569EA4994B3E6469B2AF26B96DFB23F107E05D1A93E376BFB","2024 May 14","2037 Jul 07","RSA 4096 bits","SHA512WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-Trust","D-Trust SBR Root CA 2 2022","D-Trust SBR CA 2-22-5 2024","D-Trust SBR Root CA 2 2022","D-Trust GmbH","D-Trust SBR CA 2-22-5 2024","D-Trust GmbH","5394F0E167C8FD028CD91B27D6301EBD","1B410BA647ADD270CEBF6F6C6CC4BD69533E868D710325383965EC32C5EF8938","2E229459C68B81B5FD628C0099C4AD526F4622B9C64866B7A71FEC89C39C2DE4","2024 May 14","2037 Jul 07","RSA 4096 bits","SHA512WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-Trust","D-Trust SBR Root CA 2 2022","E.ON CA 3 2024 XXI","D-Trust SBR Root CA 2 2022","D-Trust GmbH","E.ON CA 3 2024 XXI","D-Trust GmbH","5C100900A70B58152EDFF3DAB33CC089","7C14C09B23D7527E60C65B027D7EA994C6C1B70B60A026078BFD1C5B262DD162","74D5144F341C877167ADF9A5AFFD8E0D1EFBC9B5C3123E508628E8DCD674D7AF","2024 Oct 21","2036 Oct 21","RSA 4096 bits","SHA512WithRSA","ExtKeyUsageEmailProtection","","","http://www.d-trust.net/internet/files/EON_SE_PKI_CPS.pdf","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-Trust","D-Trust SBR Root CA 2 2022","E.ON CA 3 2024 XXIII","D-Trust SBR Root CA 2 2022","D-Trust GmbH","E.ON CA 3 2024 XXIII","D-Trust GmbH","77298C15EAD91DA5906C2403EC2C738A","116FAFBFFD3579DE5C4205B2847FD3A47D3DF6F794F1296CDB8D1CFE55AEC8B0","2CD014C1F4C6B0ED65ED203D459FBE14E18B1B7409FEB5A3C868E0CA080E4C61","2024 Oct 21","2036 Oct 21","RSA 4096 bits","SHA512WithRSA","ExtKeyUsageEmailProtection","","","http://www.d-trust.net/internet/files/EON_SE_PKI_CPS.pdf","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-Trust","E.ON Group CA 2 2013","E.ON CA 2 2013 XXI","E.ON Group CA 2 2013","D-Trust GmbH","E.ON CA 2 2013 XXI","E.ON SE","57641982B1CBE2912D9842279F1AC95A","43B3986A9908B9B0D76C78AA877DDC1B8C8E6AC2F441B9767E68DF5ECF096438","51C41A1449A55FA5A57467B8B62F06B1C8B459E26C22CA34790E323164269306","2024 May 15","2028 Sep 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-TRUST","E.ON Group CA 2 2013","E.ON CA 2 2013 XXI","E.ON Group CA 2 2013","D-Trust GmbH","E.ON CA 2 2013 XXI","E.ON SE","101CA6","8B1698B51BF6EF2C31C553E6FF7A7734901806BCC87704182D2293183348B334","6BB858312689E9913E63D5FB5D1740C1B60EE328A60BCF3FAC4F9DD7FE591E62","2013 Dec 17","2028 Sep 20","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"D-Trust","E.ON Group CA 2 2013","E.ON CA 2 2013 XXI","E.ON Group CA 2 2013","D-Trust GmbH","E.ON CA 2 2013 XXI","E.ON SE","525A901BD329BB39B1EE474D86C400FF","41D1CF86CDE9DB5EDDC90A9DE0A4F6014E997DDA271D5B3766E1E3214DCCD9C7","6BB858312689E9913E63D5FB5D1740C1B60EE328A60BCF3FAC4F9DD7FE591E62","2024 Jul 11","2028 Sep 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-TRUST","E.ON Group CA 2 2013","E.ON CA 2 2013 XXII","E.ON Group CA 2 2013","D-Trust GmbH","E.ON CA 2 2013 XXII","E.ON SE","101CAA","B2B7C755C80FBE20E2134A620157A53B5B0724B6947B4EED1CA9DF7951FC5D44","72BFD5A0F72723837607D88729007A65081154F52134B4740281773301378489","2013 Dec 17","2028 Sep 20","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"D-Trust","E.ON Group CA 2 2013","E.ON CA 2 2013 XXIII","E.ON Group CA 2 2013","D-Trust GmbH","E.ON CA 2 2013 XXIII","E.ON SE","79C689DD35099E0E9D43BA176D4CCAD4","6F4EDF5918B4C2A7B3121333F757FFCB0C83EF8C821A10EF47228EFCEDE168D9","6012D9F47029709A9D2A33FF2B5F0C89DD80742256AB98449B2866811E9FB5BB","2024 May 15","2028 Sep 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-Trust","E.ON Group CA 2 2013","E.ON CA 2 2013 XXIII","E.ON Group CA 2 2013","D-Trust GmbH","E.ON CA 2 2013 XXIII","E.ON SE","4B41501A1D898D4AA6EF41BB1A37B257","0AB43E7D481D24B216412DEE945D40D73FA2596404172A8C3039BF5E97FD1EF8","CEFAEC0C3F55966EAA2301DD3E6F7935205143E8BBCE578B812B80CDFBFD4029","2024 Jul 11","2028 Sep 20","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-TRUST","E.ON Group CA 2 2013","E.ON CA 2 2013 XXIII","E.ON Group CA 2 2013","D-Trust GmbH","E.ON CA 2 2013 XXIII","E.ON SE","101CAB","99CADFF0B43B45405D471AB7F04817B04925D603007A57CA1BABA48BC8721BF6","CEFAEC0C3F55966EAA2301DD3E6F7935205143E8BBCE578B812B80CDFBFD4029","2013 Dec 17","2028 Sep 20","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"D-TRUST","E.ON Group CA 2 2013","Partner CA 2 2013 XXIV","E.ON Group CA 2 2013","D-Trust GmbH","Partner CA 2 2013 XXIV","D-Trust GmbH","101CAC","A099851198F66AA47D11D1FF42A6876E7F328C22184BC0B66559AF5A51459511","C08EB835D1D541CAA28F5BD2CE09B8E2D785C462B4521471C8508BF53F52D799","2013 Dec 17","2028 Sep 20","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Deutsche Telekom Security GmbH","DFN-Verein Certification Authority 2","Deutscher Bundestag CA - G02","DFN-Verein Certification Authority 2","Verein zur Foerderung eines Deutschen Forschungsnetzes e. V.","Deutscher Bundestag CA - G02","Deutscher Bundestag","1C3AD46FEC82C025CADB5A8D","4C9E0538F985690DE9D5CE1C38F16C24B4C39A1710C0881CDB06E2AFDB757B4D","A503CD28BD86C5E0ADE77DAFE76BFA34596D6B780E6E29A2953CF9C1E2DD730C","2016 Nov 03","2031 Feb 22","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Deutsche Telekom Security GmbH","DFN-Verein Certification Authority 2","DFN-Verein Global Issuing CA","DFN-Verein Certification Authority 2","Verein zur Foerderung eines Deutschen Forschungsnetzes e. V.","DFN-Verein Global Issuing CA","Verein zur Foerderung eines Deutschen Forschungsnetzes e. V.","1B63BAD01E2C3D","1257AAC2F4EEAC6CA4942C2C83F0B67B41A3B47120C4D53429929513ACAD468C","FDC93F45BB5DC8C12C1B3073D7BF7F54A6538A35744F14862F6B4460E1462B99","2016 May 24","2031 Feb 22","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Deutsche Telekom Security GmbH","DFN-Verein Certification Authority 2","Fraunhofer Service CA - G02","DFN-Verein Certification Authority 2","Verein zur Foerderung eines Deutschen Forschungsnetzes e. V.","Fraunhofer Service CA - G02","Fraunhofer","1B63BAB8CF33FA","ACBFAEBDCBCE1AC84C98CF24140B6061A97318E926215409DC0CF4C7BE506620","8A6E6C4ED7C747604A6591B0B5F4751372839084960CADDEF18F10ADB3C35710","2016 May 24","2031 Feb 22","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Deutsche Telekom Security GmbH","DFN-Verein Certification Authority 2","Fraunhofer User CA - G02","DFN-Verein Certification Authority 2","Verein zur Foerderung eines Deutschen Forschungsnetzes e. V.","Fraunhofer User CA - G02","Fraunhofer","1B63BAC68B5242","562CBBCBDEBEEB3CB55946BDCE248CA4A623D2BA6E77B63B754D3A571F67DFA2","83F9AEB27692EB11BEF9370B55144B0E1AF3A5413D88537A5F0EB9172498BE95","2016 May 24","2031 Feb 22","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Deutsche Telekom Security GmbH","DFN-Verein Certification Authority 2","KIT-CA","DFN-Verein Certification Authority 2","Verein zur Foerderung eines Deutschen Forschungsnetzes e. V.","KIT-CA","Karlsruhe Institute of Technology","1C3AD48C24ED922EB0F490AE","01B9F3D08E31A9E8E1600D118C2ABFD856875EA60827020469865BA242EEBE1C","5809C4506E3569F73B1D3F27BE9CB19FC960D545E026796AAA6954D9000C8247","2016 Nov 03","2031 Feb 22","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Deutsche Telekom Security GmbH","DFN-Verein Certification Authority 2","MPG CA - G02","DFN-Verein Certification Authority 2","Verein zur Foerderung eines Deutschen Forschungsnetzes e. V.","MPG CA - G02","Max-Planck-Gesellschaft","1C3AD450847EEEF358F88E77","FC2245BE59DC6461D4119C3A06EDBEE4D288556BD88C479E30ED5F3E81616469","C71AE3B2D2A61F8A98FF4C47E9368BCF0CB9E01B1E219BF25BCD4A2F2ED21EF7","2016 Nov 03","2031 Feb 22","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Deutsche Telekom Security GmbH","DFN-Verein Certification Authority 2","RUB-Chipcard CA G2","DFN-Verein Certification Authority 2","Verein zur Foerderung eines Deutschen Forschungsnetzes e. V.","RUB-Chipcard CA G2","Ruhr-Universitaet Bochum","1B9DCDA0A1BB20DCD658CFFF","709BE4EAB0A3721236F28B2AB80F76FDA251330B3282F515EA5E0B6C79AE6729","7268F9D4E8E8CC27E222C11EC075D1F12239B606225AD1D795B71B4C8870D6FB","2016 Jul 07","2031 Feb 22","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Deutsche Telekom Security GmbH","DFN-Verein Certification Authority 2","TU Dortmund Chipcard CA 2","DFN-Verein Certification Authority 2","Verein zur Foerderung eines Deutschen Forschungsnetzes e. V.","TU Dortmund Chipcard CA 2","Technische Universitaet Dortmund","1B809DBAC8F194EBDD5D27A8","E121C1694DA737C17B86448AEDC614EEBD7946A7B4B91FB30025B636070239EA","785F6D618499061C4D8752B2582B1F5B85882A896E4F109A333F0D89447D2E7E","2016 Jun 15","2031 Feb 22","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Deutsche Telekom Security GmbH","DFN-Verein Certification Authority 2","TU Dresden CA","DFN-Verein Certification Authority 2","Verein zur Foerderung eines Deutschen Forschungsnetzes e. V.","TU Dresden CA","Technische Universitaet Dresden","1C6E34243F3AD82C1BCC9135","E1B295E1465C24E0951EC0B90FBF7DA30B678E9E9CE4417DFFE9F34042DF4386","B41CF20B783BD986DC9B5DDAEF68CC54E286535E0506F6F20F8998DA06067B63","2016 Dec 12","2031 Feb 22","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Deutsche Telekom Security GmbH","DFN-Verein Certification Authority 2","TU Ilmenau CA G2","DFN-Verein Certification Authority 2","Verein zur Foerderung eines Deutschen Forschungsnetzes e. V.","TU Ilmenau CA G2","Technische Universitaet Ilmenau","1B9DCD8A84F6517B4758CCF4","1A5CCD714ABD7C7AF52A0FA946BC9C8F8696BCBF227D81339430E5D3394ECC97","113E3C3CD0872F3538E007A0D8634A7CBE7D38431040ADBE8562140DD33DE8FB","2016 Jul 07","2031 Feb 22","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Deutsche Telekom Security GmbH","T-TeleSec GlobalRoot Class 2","Deutsche Telekom AG secure email CA E03","T-TeleSec GlobalRoot Class 2","T-Systems Enterprise Services GmbH","Deutsche Telekom AG secure email CA E03","Deutsche Telekom AG","39EC6CFC261ACFBE898FA145705C9B0A","38CBC81860C904BDF18046CD0FB7754E44D569398DD14FBF09F72AA20FC35CCF","E39BFD7ABBCA5CE9DBA92AD23DB8647723E2F7745A4881C91676F5F96C23CAD9","2020 Jul 09","2030 Jul 09","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,1.3.6.1.4.1.311.21.5","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"Deutsche Telekom Security GmbH","T-TeleSec GlobalRoot Class 2","Deutsche Telekom AG secure email CA E05","T-TeleSec GlobalRoot Class 2","T-Systems Enterprise Services GmbH","Deutsche Telekom AG secure email CA E05","Deutsche Telekom AG","2BE3ED4400F541465610BCA64434A0BB","1AB8A68FCBBA644D5C6D2627FE6D943CE4FD3E58619B3B087F3CF4EFA838C46A","EFC083BDCB0727172624ED284F396E5FEC90A80AFF94B6F6FC5CECDC9B4CEF68","2023 Aug 09","2028 Aug 08","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,1.3.6.1.4.1.311.21.5","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"Deutsche Telekom Security GmbH","T-TeleSec GlobalRoot Class 2","DFN-Verein Certification Authority 2","T-TeleSec GlobalRoot Class 2","T-Systems Enterprise Services GmbH","DFN-Verein Certification Authority 2","Verein zur Foerderung eines Deutschen Forschungsnetzes e. V.","00E30BD5F8AF25D981","F660B0C256481CB2BFC67661C1EA8FEEE395B7141BCAC36C36E04D08CD9E1582","87339634FE3A767CC194531306131505B11672AB17C7A1555DFE0969D1AE5BF6","2016 Feb 22","2031 Feb 22","RSA 2048 bits","SHA256WithRSA","","","https://doku.tid.dfn.de/_media/de:dfnpki:doc:archiv:dfn-pki_cp_v14-en.pdf","https://doku.tid.dfn.de/_media/de:dfnpki:doc:archiv:dfn-pki_cps_v14-en.pdf","","https://www.tuev-nord.de/fileadmin/Content/TUEV_NORD_DE/zertifizierung/Zertifikate/de/AA2024101401_DFN-Verein_Certification_Authority_2_Standard_Audit_V1.0.pdf","https://www.tuev-nord.de/fileadmin/Content/TUEV_NORD_DE/zertifizierung/Zertifikate/de/AA2024101401_DFN-Verein_Certification_Authority_2_TLS-BR_Audit_V1.0.pdf","TÜV NORD CERT GmbH","2024.10.14","","DFN-Verein"
"Deutsche Telekom Security GmbH","T-TeleSec GlobalRoot Class 2","Telekom Security BusinessID SMIME CA 2023","T-TeleSec GlobalRoot Class 2","T-Systems Enterprise Services GmbH","Telekom Security BusinessID SMIME CA 2023","Deutsche Telekom Security GmbH","2BA09AD0508DC11731087798A8CDB3A9","6F25BD0E9E7492D15375089EB97C1C0747537336BB0FA82543BD2A485BE61A00","25C49E1AADE92B0D927280C27534B037BCAEDC01C5886003646268BAC15A2D9E","2023 Jun 20","2033 Jun 19","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"Deutsche Telekom Security GmbH","T-TeleSec GlobalRoot Class 2","Telekom Security DV RSA CA 21","T-TeleSec GlobalRoot Class 2","T-Systems Enterprise Services GmbH","Telekom Security DV RSA CA 21","Deutsche Telekom Security GmbH","2CF3C72F3F7D0FB31FC362D6B869558E","956FF9CC914874D9CAF9655BCCB696C1BE49A25BF928D5C41C0F5395A135D8B8","49227B3BDDC8625F9984DD8E18BC3DD8402D47A02E5772B2061B58616972EE86","2021 Apr 21","2031 Apr 21","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"Deutsche Telekom Security GmbH","T-TeleSec GlobalRoot Class 2","Telekom Security DV RSA CA 22","T-TeleSec GlobalRoot Class 2","T-Systems Enterprise Services GmbH","Telekom Security DV RSA CA 22","Deutsche Telekom Security GmbH","2103BE2C2AA30A5B5B1F0E1A4456239A","938E52642501DD16E23D8AEBFB97EB3C3B2562F50C324144C390946B29684A7E","7A1DCC35B33F30AEDCF7D2A825997A11B57B66EFAF036FCD6C198B60AA125ADB","2022 Feb 22","2032 Feb 22","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"Deutsche Telekom Security GmbH","T-TeleSec GlobalRoot Class 2","Telekom Security OV RSA CA 22","T-TeleSec GlobalRoot Class 2","T-Systems Enterprise Services GmbH","Telekom Security OV RSA CA 22","Deutsche Telekom Security GmbH","343262B23269E3DB202A1478136AC1AF","D5D9445EEAA5576081DDF2E6C0904091BBC79BA10915E5215C8A2A7D87915FFD","CD42510D66A06E420C0D6C915B2452BAF4188AD992292E0AA7B096C5E0F863F5","2022 Jun 21","2032 Jun 21","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"Deutsche Telekom Security GmbH","T-TeleSec GlobalRoot Class 2","Telekom Security ServerID OV Class 2 CA","T-TeleSec GlobalRoot Class 2","T-Systems Enterprise Services GmbH","Telekom Security ServerID OV Class 2 CA","Deutsche Telekom Security GmbH","0E5D298915C40431A4E1C4CA488B8EA3","944ACE961DB316BEB694E01C302C46FED40DC0291729E7DAF58550C3CB55E791","EA2F1A0B35F3FA7F1950ACD705BE9C1095A1B4D151DC1F0C247191C7698FB7F7","2022 Aug 02","2027 Aug 02","RSA 3072 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"Deutsche Telekom Security GmbH","T-TeleSec GlobalRoot Class 2","TeleSec Business CA 21","T-TeleSec GlobalRoot Class 2","T-Systems Enterprise Services GmbH","TeleSec Business CA 21","Deutsche Telekom Security GmbH","0A24891F3A57BA661BC3CEA83A9A3243","06B58F124B45E9417708F60CDDAEB6F39B72206FE4BD40EE2E20E628DDFDD33D","05F812FEAEA56F2A9457DB71E6FBD6F2D693DA3AE464ACB7D86E0D1EA4C1EC7B","2021 Nov 17","2031 Nov 17","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"Deutsche Telekom Security GmbH","T-TeleSec GlobalRoot Class 2","TeleSec Business TLS-CA 2022","T-TeleSec GlobalRoot Class 2","T-Systems Enterprise Services GmbH","TeleSec Business TLS-CA 2022","Deutsche Telekom Security GmbH","184D6BB87845A9671E78F69D1CE8AB8B","A3F2A10A366AFF774CBB4E6EC4C8A8EF707C03E932B4C46E5078767AACF1ED60","3540D72224EAD05CEBB3F05E5381B31D2BEC5BD891BABCD4F361706EB2E8A3CD","2022 Jun 21","2032 Jun 21","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"Deutsche Telekom Security GmbH","T-TeleSec GlobalRoot Class 2","TeleSec Business TLS-CA 21","T-TeleSec GlobalRoot Class 2","T-Systems Enterprise Services GmbH","TeleSec Business TLS-CA 21","Deutsche Telekom Security GmbH","2ACED5F91C42F2BF918B5B8093A8C024","F00E616B59ED06E6CC9717D039F7A1A70CB3D08E0B6AD74653670CCE448C61F3","74C0F8A316C3BEE441520CE92ACCE8C32F8E3A34F933CB52CD913AC5EC9C7A2E","2021 Nov 17","2031 Nov 17","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageServerAuth","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"Deutsche Telekom Security GmbH","T-TeleSec GlobalRoot Class 3","Telekom Security EV RSA CA 23A","T-TeleSec GlobalRoot Class 3","T-Systems Enterprise Services GmbH","Telekom Security EV RSA CA 23A","Deutsche Telekom Security GmbH","3AAC4F8B5619C7B82CA8D613831E7CB2","82FBE865DA22D1F25ADF94BBD809D3F516125849E792DB7BB18452304C2ECC43","D0390891FF8DE15786301EA79253286971ACB48E24CB7A01775B15CFEE8B47F0","2023 Jun 20","2033 Jun 19","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
