"CA Owner","Parent Name","Certificate Name","Certificate Issuer Common Name","Certificate Issuer Organization","Certificate Subject Common Name","Certificate Subject Organization","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Extended Key Usage","CP/CPS Same As Parent","Certificate Policy (CP)","Certification Practice Statement (CPS)","Audits Same As Parent","Standard Audit","BR Audit","Auditor","Standard Audit Statement Dt","Comments","Subordinate CA Owner"
"DigiCert","DigiCert Assured ID Root G2","ITsMine Document Signing CA","DigiCert Assured ID Root G2","DigiCert Inc","ITsMine Document Signing CA","ITsMine LTD","0A50BCFEBA72B6B4A9D78312BBDF84D8","965BD258388DDDD4EA7BAAFB7754DF49F896CF02E15BE0925DE33B0038E9925F","95987E77F1A16E262CE4DCBBEA56B4153690B8BCEAE3AB4D328C1B738427A6C0","2019 Aug 05","2029 Aug 05","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Johns Hopkins Aramco Healthcare Issuing CA","DigiCert Assured ID Root G2","DigiCert Inc","Johns Hopkins Aramco Healthcare Issuing CA","Johns Hopkins Aramco Healthcare","0B395A7BBD2C22CAF7093341451485EE","C48FC3FF9EEA47057F827CFD63944701839CA2ACD809CDD04475956895C841CD","62F4BEFC4B1D7FCC51EF5A87E3D8711B58129C0DEA807FC8332270E8CDBCB51D","2021 Dec 14","2031 Dec 13","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","KAINOS-PUBLIC-TRUST","DigiCert Assured ID Root G2","DigiCert Inc","KAINOS-PUBLIC-TRUST","Kainos Software Ltd","0F0E503F795F75BA0DDB14BD3AD5BF0C","802E0B133D61441A0A6AF799DC5E4B260972990D6DCB87DC0ACFC585D9082610","5DFE206B3E79CC8208ED09CE8B41CE68DECA8FD17E4A11869FA424A918D0FEB3","2019 Nov 26","2029 Nov 26","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","KMS Solutions LLC Email CA","DigiCert Assured ID Root G2","DigiCert Inc","KMS Solutions LLC Email CA","KMS Solutions, LLC","091DCB621825F495A0544A9567277ED6","A42AD4E053901C06BEF79F9A7A03DB0631C2B64F780EFAB753CFB2629EFB648D","D9219F227944265AC75DF06AF9820F0749CD59905E7F51F5F8726F3B610CF2B8","2022 Nov 10","2032 Nov 09","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Kyndryl Certification Authority G1","DigiCert Assured ID Root G2","DigiCert Inc","Kyndryl Certification Authority G1","Kyndryl, Inc.","056554D01B5D9122AB105208C76F94BA","D83CD35EFE9C610529D4CB2E27229E4DE74A1A29573C24282E0C05C3B388BFAD","8F4065DB1FAF1B2DE341450B29E81CF9D3868B55D03EF3ED649055BEF59F5BFF","2021 Oct 26","2031 Oct 25","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","LMAX Trust Services CA R2","DigiCert Assured ID Root G2","DigiCert Inc","LMAX Trust Services CA R2","LMAX Limited","05D053206F0DB28ED105424B03BD94F6","84F83527414D88C44BFD875A8521DD0C3BFC38190848DBC24914A22B24AFBC9C","32D096E63187E3ECCA63F9BB4D43E8A92BA318E4CF57ACC99A449DDA6778FED0","2022 Aug 17","2037 Aug 16","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","National University of Singapore CA - G3","DigiCert Assured ID Root G2","DigiCert Inc","National University of Singapore CA - G3","National University of Singapore","06F369B2E32102D830DC32333EED35D3","7C29A15B74F9171BE581630394B83791120EABCBA8B9387538BDF50F9D96EAFE","BF07FCC51E2518F26F39B60E56D37DCA95B107D376DED474A69EED2FCEC36427","2020 Jul 16","2030 Jul 16","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","NBCU SMIME CA 1","DigiCert Assured ID Root G2","DigiCert Inc","NBCU SMIME CA 1","NBCUNIVERSAL MEDIA, LLC","0AD0241EC94CD63E9F63FF9130DBE098","58048CAAE127A2071EA048CE646F5E9D97775ED8F0DD71BDB27C18B0A47CDEBC","8AF136983591BE83377BE8A524095256467D71229E86004852D9AF1923A6622D","2022 Mar 08","2032 Mar 07","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","NBN CO Limited Public Issuing CA - G3","DigiCert Assured ID Root G2","DigiCert Inc","NBN CO Limited Public Issuing CA - G3","NBN Co Limited","04DBBD405543BC3FEDA0D444002A9AB2","4708DD6D092D7FB5958F5B43501F6173FB9669EDB05AFD4BBCCDDD2D5068D8D0","20B67D5CA174DAA3107D3DD07D4018D5FA5A0A730A8DB97AE172F5A6222802A0","2020 Jun 09","2030 Jun 09","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","OSRAM Continental Secure Email CA","DigiCert Assured ID Root G2","DigiCert Inc","OSRAM Continental Secure Email CA","OSRAM Continental GmbH","0968A79A602CA1F75D2FD9E68F66B83B","D87A91DAC26D64E3659507119E80B11BE37ADA87A8D6C01E4E175DBB32B1A0D3","C61228635821C34A07C59FEE920D1DD24C6B0EC7AAA3C1D2ED95AAFFCA4AFFCE","2019 Nov 26","2029 Nov 26","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","OSRAM Continental Secure Email CA - G2","DigiCert Assured ID Root G2","DigiCert Inc","OSRAM Continental Secure Email CA - G2","OSRAM Continental GmbH","07A8531651A7F778BB0128CA6D5177AD","B5D61B50ACB993A27EF05D4324A04A671CEE7502E62BA5E9122CC2100BFDF6CF","FC6F96CB909715CB88103F0A61E37D1BAABBBBCF073E15968FBDFC6C60A7AB1A","2020 Sep 25","2030 Sep 24","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Oxford Nanopore Public Issuing CA","DigiCert Assured ID Root G2","DigiCert Inc","Oxford Nanopore Public Issuing CA","Oxford Nanopore Technologies Ltd","0C3EE3A1A46209DE3F8254D87B91F6A6","F7C25E1D01F743DD1F87CEFE2E572E186647CD6FA95F2DD41F12AE36D6C083CF","1F56BBDF8A58F3AC406A479B9A045B4D49D329BB9B4895B0226EBFA7A6F12D07","2021 Jul 15","2031 Jul 14","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Qatar Rail Issuing CA","DigiCert Assured ID Root G2","DigiCert Inc","Qatar Rail Issuing CA","Qatar Rail","01E2CDF0FBC65B0BB147F2D8385DA5FB","B4B636DED84A7719149D63EAB51A370AF35CADA1A8E2BD1F738D4C026B4ADD5D","395C301FED5EDD9D2351E83CB59E2301601A8D60C55C5E29D94354BAEEE57F69","2021 Feb 11","2031 Feb 10","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Saudi Basic Industries Corporation Issuing CA","DigiCert Assured ID Root G2","DigiCert Inc","Saudi Basic Industries Corporation Issuing CA","Saudi Basic Industries Corporation (SABIC)","08395E8EAE2E7D9C9B36E233F95851A4","3AB4DE79829AF704A1DD79B13892BBAE44B2770F88AE833450F5B1D33802F0C4","0E890C5895948BF4E47F1A7D0BEBE6BD7EAEA7C8CE6F6768BE7E1E5C96FF85E6","2020 Jul 16","2030 Jul 16","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Saudi Enaya Public Issuing CA","DigiCert Assured ID Root G2","DigiCert Inc","Saudi Enaya Public Issuing CA","Saudi Enaya Cooperative Insurance Company","09D8D9334D71AD6EF931D8334B3509FF","8F76367A7ADAE4642258E6586A2A9642A00F3ECBB1EB725F18B5E7AD3D95AED9","57F4B185701515780CF28CF7A3A9E30BEDD33DEA55815977D5E8271201581DF7","2019 Oct 31","2024 Oct 31","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Saudi Telecom Company Email CA","DigiCert Assured ID Root G2","DigiCert Inc","Saudi Telecom Company Email CA","Saudi Telecom Company","08441CD31CF0829C18E7DA2449F77C3C","E33076FFB5267DF419F72DE06C46E2C6CA44FF4383B5316CF7D6E628E98D9BFD","8AADA059CE9D7CE4DFDE81484DD64DF56115F881BEA30D844894A47CAC198083","2019 Jul 02","2029 Jul 02","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Shell Corporate Email CA","DigiCert Assured ID Root G2","DigiCert Inc","Shell Corporate Email CA","Shell Information Technology International BV","048F2BA41E3D5DBF5A771862E00443F2","7A16D63926765A78E8E7666715E865F7A436E3EEE9A4DB71B66996B63448D203","740F487D359F287C0DFA4B0B09FCE598BB32A53659E7D41E407F4B7AE4A0D629","2021 Apr 14","2031 Apr 13","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Solenis Public Online CA","DigiCert Assured ID Root G2","DigiCert Inc","Solenis Public Online CA","Solenis LLC","0C4C6EFED16494EF0968FA3664E1BB40","0F3284B306AC422986C8F560EA46226FD8425519A6F61AA9C55AB508274B82D2","249770E23D8D962F3F4B14C29E5F2DC2661B96951DB89A54C5BC675DA3BEEA9D","2019 Jul 02","2029 Jul 02","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","SRI International CA - G3","DigiCert Assured ID Root G2","DigiCert Inc","SRI International CA - G3","SRI International","046EA50F084AEDC648FA61830A66F4E8","A6D9A37927349DE7464C8DA63F601CE55C214BEFD7B324679E64E1B30F75CEFF","925F1F053AF62E5EA0CE4B0453A3A5FC5E40F7D30038429DFD654E9E0A10A559","2020 Jan 27","2030 Jan 27","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","STMicroelectronics Public User CA1","DigiCert Assured ID Root G2","DigiCert Inc","STMicroelectronics Public User CA1","STMicroelectronics International N.V.","08EA4BADDBB6838435C3D34B28E96F86","CE15B88ECA32A371D0B51B3B04759055D6A8FF0C3D1A0D60488DF356DC050E55","C4F4B395A8D6971A87A6F6DC0FCB68827375F16FF29F8860387BEC74C53A5052","2020 Apr 29","2030 Apr 29","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Thomson Reuters Special Services CA - G2","DigiCert Assured ID Root G2","DigiCert Inc","Thomson Reuters Special Services CA - G2","Thomson Reuters Special Services LLC","09DB172988CAD93CD27434E034CA9E98","B84D709820A8FEB41CE1872E237260B446F99BD3CC158F7738D9146B13FAE64E","44774F5F164EABA992FDA5A0475F0695C8E315D2EAC59D2CA2A62F532188DEAB","2020 Mar 25","2030 Mar 25","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Trust Italia Intermediate CA","DigiCert Assured ID Root G2","DigiCert Inc","Trust Italia Intermediate CA","Trust Italia S.p.A.","094EF5B359198D4B8157F15EF2D6A656","1D64D347A041AE7A4F9545047E3760D16ECF98360CDF7888A1CC23C2AFA3BC27","DD0878A730B155DDDBD40FA73602808C40BC6F41B1E29FA074FFE93C2911E852","2021 Jun 28","2036 Jun 27","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Trust Italia S.p.A. Class 1 - Public Trust CA","DigiCert Assured ID Root G2","DigiCert Inc","Trust Italia S.p.A. Class 1 - Public Trust CA","Trust Italia S.p.A.","079EFFC98339D2AF6F22BE7AE8F5F2C9","AA10D99FD120217012E67F225DB544CBBAEA13BB01F7B0B766520C13FA1A33FF","64F45C8968B4325848FB67FDABB0BA41E161091CDB9DA47805E54B63D7077E2B","2021 Mar 11","2031 Mar 10","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Trust Italia S.p.A. Class 2 - Public Trust CA","DigiCert Assured ID Root G2","DigiCert Inc","Trust Italia S.p.A. Class 2 - Public Trust CA","Trust Italia S.p.A.","0E73FFC249A2C5B024C566C915262BD1","38CF02E361BC737A46DCF02DC1A5664936868267CBF8D4423488BD538EB76518","9BBF6B02A4C3B06BD42F95B5B5F28FFE5894AB1D7B55B3B13D5EED0A4305E9AF","2021 Mar 11","2031 Mar 10","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","ULA CA - G5","DigiCert Assured ID Root G2","DigiCert Inc","ULA CA - G5","United Launch Alliance, LLC","0655A59CA5697A717D494D2152D17807","818B703BC75A0E86692DE5F4477E8D8E085071E2435CB0FEA829CA9FEB72BA7C","20DDD7D6EB402840C627FC02DAD6A97E180C33B05BF4688B38559D5F43EA481C","2021 Oct 11","2031 Oct 10","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageEmailProtection,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","VMware Issuing SM","DigiCert Assured ID Root G2","DigiCert Inc","VMware Issuing SM","VMware, Inc.","01FD298F3D332475AF283EF348681D73","2996B56FE08307B04F8963B83F4AFAC25F47C34B33C25DB399F3A850D158C9F1","8E8315C96C8BDF89A52DAAE2DD1D51B1D5103843F9AF5FF713210A756BADC20B","2020 Jul 02","2030 Jul 02","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","Volvo Car Corporation CA","DigiCert Assured ID Root G2","DigiCert Inc","Volvo Car Corporation CA","Volvo Car Corporation AB","0377648395FEAE4070D1A8D59CF16331","B1D29BE013CF27982AAAB694785A3E9F5A169A682F8B8D38677694670C428288","E13CFE536D63AF435B712420AA4FB061142D1C68F0BB12BFD138D995830758CB","2020 Feb 05","2030 Feb 05","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G2","ZIPAIR-Public-CA","DigiCert Assured ID Root G2","DigiCert Inc","ZIPAIR-Public-CA","ZIPAIR Tokyo, K.K.","0E6D2E238465EF0998FFCA9572FBEF5D","7E882B1CC5439B7FB95A05943C5A8F40DAE75AADBB6B624C55EDD94624EFA0E3","8FE6EFF737D706DC403FE21600E01FC0D63F70E6FB2857063EA89BDEDC4AB207","2020 Mar 25","2025 Mar 25","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G3","DigiCert Assured ID CA G3","DigiCert Assured ID Root G3","DigiCert Inc","DigiCert Assured ID CA G3","DigiCert Inc","0105DAE255AAB2954A0DB2C9E6B5322C","634FDF26C994E76A2918D9EFC4CAB9C6FCB344EF642A79C89192BCDA0ED52F4C","33FCABB13B2F92730E4BD37A593A0C329998C934D3F8532E11EBD3C7C7914F60","2013 Aug 01","2028 Aug 01","EC secp384r1","ecdsaWithSHA384","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G3","DigiCert Assured ID Client CA G3","DigiCert Assured ID Root G3","DigiCert Inc","DigiCert Assured ID Client CA G3","DigiCert Inc","0CEC07EC6125489B5BC4DD0AECD5D621","14FAFCA84BDB8B0EC32719272BE730FE18D6FC29301C5CF789400596EC429AFE","EF702A930DE8E9632CDB1B72DDCFC314FA06EAFFAC2D414B1A5F834EF5AB4142","2019 Sep 23","2034 Sep 23","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection,1.3.6.1.4.1.311.10.3.4,1.3.6.1.4.1.311.20.2.2,1.3.6.1.4.1.311.10.3.12,1.2.840.113583.1.1.5","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Assured ID Root G3","DigiCert Assured ID G3 TLS ECC384 SHA384 2022 CA1","DigiCert Assured ID Root G3","DigiCert Inc","DigiCert Assured ID G3 TLS ECC384 SHA384 2022 CA1","DigiCert, Inc.","03E0BD7A4F81E77831F69018E8057636","1C8846C406AC6294FAF0D32A5A14E79C841385A57F1159B61E9014605E37E5E9","772F234C1DF7FB000834136FE363E07BDD23C67EAB4DC343DB28CCBAB6747ADA","2022 Mar 03","2032 Mar 02","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","AAMC Direct Intermediate CA","DigiCert Federated Trust CA","DigiCert Inc","AAMC Direct Intermediate CA","Anne Arundel Medical Center","0B6957DF612F5190A590DCA544B775A1","BB1C01E884DD0919AB94D5AF5575CD6FEB71E560B2B58735A78B150A10D54BF3","505EF0D9EBFE91B866F50D66CFBE058773BE8B827305DA8F9BFE2A4C85EFF9B0","2015 May 28","2025 May 28","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","Allina Health Connect HIE Intermediate CA","DigiCert Federated Trust CA","DigiCert Inc","Allina Health Connect HIE Intermediate CA","Allina Health System","0A2F68961CDF5A7205CC820AD212BF21","826C6AA610EF190BE2D7C03E22D032405B289804E3319E233C4C37FFBF305F1A","3EFF5A7BE564B8A41C0FB4E8916ABE45E4FD1DC214AF81736191E8E25AA60AF9","2015 Dec 08","2025 Dec 08","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","Axesson Direct CA","DigiCert Federated Trust CA","DigiCert Inc","Axesson Direct CA","Axesson Inc.","088F6B9D51E46E382D4D50F2F3FCF1C8","BF4655F16AA338D7C7FF2BDC949A524BD4797B8B3C8341C608C9F65CB1CB8177","2AEA9CFCED33D5C1D266916094698D417DEE49166DE3704D484F9FFF2540B5BA","2014 Jan 08","2024 Jan 08","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","Care360 Direct Intermediate CA","DigiCert Federated Trust CA","DigiCert Inc","Care360 Direct Intermediate CA","Quest Diagnostics Care360","0E117F35E685C8377C967FE06C8CD0D9","2D602B1F166D6316DAFD46B4B1EDD6DCFC54D2AF8A944BE358858FD504AAA16B","AB1BF82A94D84DE53A9BFE79B77C07AEAB0A83412B3E079B7FF4568B6C637E5D","2015 Aug 25","2025 Aug 25","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","Cerner Corporation Direct Intermediate CA","DigiCert Federated Trust CA","DigiCert Inc","Cerner Corporation Direct Intermediate CA","Cerner Corporation","0ED8D84E972DB014A66912DFFE8FDA97","09DE7FA739EE47C06291845F2E0E8A9E1C7CC2900AD354CF167316E02386BD9B","0A22F73F57E629364A4DF8C02A235E19BFE8AB47DA1EA99B281063683E56BA27","2014 Sep 26","2024 Sep 26","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","CompuGroup Medical Certificate Authority","DigiCert Federated Trust CA","DigiCert Inc","CompuGroup Medical Certificate Authority","Compugroup Medical, Inc","0898830DED1957A72AB05F28363241D5","B604026A3590392ABEFB6B18E8176453656115D2A0060F713E191A9FD076532A","9106C59BAFA19472D1BCE960EAEEF7C1275D558D0546E1428296FEC4F00750EE","2015 Dec 08","2025 Dec 08","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","Corepoint Direct Intermediate CA","DigiCert Federated Trust CA","DigiCert Inc","Corepoint Direct Intermediate CA","Corepoint Health","05B60D635544534278B24A48BCD8E8E3","CD2640957CF88610470CEFD409D85D9BE05962F7D6C2999C4F431ABCCC34118C","C9DC0BA071F3567CDF1EF5C732B1F1F4C85BF18A05F06907E0B77F324D9F91F4","2015 Jan 14","2025 Jan 14","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","DigiCert Accredited Direct Med CA","DigiCert Federated Trust CA","DigiCert Inc","DigiCert Accredited Direct Med CA","DigiCert Inc","09547628F41064DB095087100950673E","0E78434EC8AD6613562C8390D8B3306FC6087E0593C7D5AC2FAF9AD263879745","08D9D8FF6EE2623BD6DCDEC468C929909885B23D93B8F9DA7DDFA041FA23E4E9","2013 Aug 06","2023 Aug 06","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","DigiCert Direct Non-Provider CA","DigiCert Federated Trust CA","DigiCert Inc","DigiCert Direct Non-Provider CA","DigiCert Inc","024F7D6040D5E5FA85D13EC99EC83152","1AEDDADDC1ED748543EAF5960DF96AD51E21A3164F30A0640CB0732365D39062","29C857D3A3F35B1CFB42C9018B138CCF13109CCEF22891ADDDE8D4A03B6F3615","2014 Feb 11","2024 Feb 11","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","DigiCert Federated Healthcare CA","DigiCert Federated Trust CA","DigiCert Inc","DigiCert Federated Healthcare CA","DigiCert Inc","0656F256EAA1A6DFF943082ABAE7B4EA","54C3F501042CDCC09AE8143CB192BD5E5724C9C88A6AB395A94A1A7AFC26CE7C","FA683683C477C703FD1A82D292363FA24BB9B4A179BEA9777919F83EC0658A2C","2014 Feb 11","2024 Feb 11","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","DigiCert Governmental Direct CA","DigiCert Federated Trust CA","DigiCert Inc","DigiCert Governmental Direct CA","DigiCert Inc","0916AC4212F94019E734F0630DBF095F","5F665CBACC1E37171EA83EA85C570F9861CAF77BAC8886ABC4BB19B3698C094A","3C0B09A16A02D9F6FC4B527781308ABF74CE9DD10824B38378003AEDA916D299","2015 Sep 25","2025 Sep 25","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","DigiCert Provisional Direct Med CA","DigiCert Federated Trust CA","DigiCert Inc","DigiCert Provisional Direct Med CA","DigiCert Inc","0BEE774D81066945E4EB6DB18C39AE3B","C61029C8EEE3CE08755D562BB50C5F75E0EF849214970B13BD99185367D1D119","6A741ACAB3B135E5B97D6203CC311B42BD0F99D5A8B279BB530FB596750383CC","2014 Jun 03","2024 Jun 03","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","Indian Health Service-RPMS DIRECT Messaging CA","DigiCert Federated Trust CA","DigiCert Inc","Indian Health Service-RPMS DIRECT Messaging CA","Indian Health Service","0933E5758078BBA93074A4D164FAA171","C07E9037CB81012D3046613285C14B63A0284964A4F5A821FC3B18ECDEBA0A66","EF10000C18545CEB4AFD890DEA94695B64763585B8F69B9908B74A8779C28245","2014 Apr 04","2024 Apr 04","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","INTEGRIS Direct Intermediate CA","DigiCert Federated Trust CA","DigiCert Inc","INTEGRIS Direct Intermediate CA","INTEGRIS","01E9F27D867B6F81937EF4720B17E660","97D276C5FDF2DC94539ABB9E17BC3995730CD51739EAE95B0F67B39E99905F11","F4970E00C91907951548DF6FA58A1B817BAFB57A9F7AEA00377750AB8810E947","2014 Nov 18","2024 Nov 18","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
"DigiCert","DigiCert Federated Trust CA","iShare Medical Direct Intermediate CA","DigiCert Federated Trust CA","DigiCert Inc","iShare Medical Direct Intermediate CA","iShare Medical","0728BE4E2D23504FB44BB6D7ED21BAB7","4C0A5888C34AA01B745F4EBA268696B2CCB3F4AA31C8EDCB3AFE8FA84CB74CC1","F2553CC09A7358A14A09D226A23D6FF20574468EB94524815EC1CF83E28AA50F","2015 Jan 14","2025 Jan 14","RSA 2048 bits","SHA256WithRSA","(not present)","TRUE","","","TRUE","","","","","",""
